"","graph.type","measure","average","std.dev"
"1446","rank.small.world","betweenness",0.0806988249845393,0.122778251018115
"1447","rank.small.world","betweenness",0.0690599876314162,0.0979411260686048
"1448","rank.small.world","betweenness",0.0733353947639662,0.114059351268524
"1449","rank.small.world","betweenness",0.0738981653267368,0.0995499098981919
"1450","rank.small.world","betweenness",0.0762110904968048,0.116406093001226
"1451","rank.small.world","betweenness",0.0773737373737374,0.111268077529658
"1452","rank.small.world","betweenness",0.075168006596578,0.102014071944413
"1453","rank.small.world","betweenness",0.0785198928056071,0.120243055089006
"1454","rank.small.world","betweenness",0.0408658008658009,0.0579577868927315
"1455","rank.small.world","betweenness",0.0779736136878994,0.111255270538222
"1456","rank.small.world","betweenness",0.0760070088641517,0.0922631318314474
"1457","rank.small.world","betweenness",0.0766687280972995,0.095670735496491
"1458","rank.small.world","betweenness",0.069604205318491,0.104811717911826
"1459","rank.small.world","betweenness",0.0716532673675531,0.0979075170322743
"1460","rank.small.world","betweenness",0.0781941867656153,0.114388683257137
"1461","rank.small.world","betweenness",0.0681632653061224,0.0813078832409675
"1462","rank.small.world","betweenness",0.078682745825603,0.121511034882425
"1463","rank.small.world","betweenness",0.0736652236652237,0.0886921573212652
"1464","rank.small.world","betweenness",0.074596990311276,0.098552391386183
"1465","rank.small.world","betweenness",0.0822716965574108,0.136473598847965
"1466","rank.small.world","betweenness",0.0748010719439291,0.0931615026072765
"1467","rank.small.world","betweenness",0.074524840239126,0.101685783821302
"1468","rank.small.world","betweenness",0.0772933415790559,0.107293159902291
"1469","rank.small.world","betweenness",0.0742547928262214,0.119313636024301
"1470","rank.small.world","betweenness",0.0729622758194187,0.0839162108058316
"1471","rank.small.world","betweenness",0.0819233147804576,0.111284622161371
"1472","rank.small.world","betweenness",0.0705132962275819,0.110490103171563
"1473","rank.small.world","betweenness",0.079457843743558,0.123234276758268
"1474","rank.small.world","betweenness",0.0736116264687693,0.100716137506125
"1475","rank.small.world","betweenness",0.0750814265099979,0.0968095334822417
"1476","rank.small.world","betweenness",0.0792166563595135,0.111325868117897
"1477","rank.small.world","betweenness",0.0759451659451659,0.0892081427934425
"1478","rank.small.world","betweenness",0.0772562358276644,0.108865425860811
"1479","rank.small.world","betweenness",0.0746340960626675,0.095141040952695
"1480","rank.small.world","betweenness",0.0764584621727479,0.0906187756974695
"1481","rank.small.world","betweenness",0.0774355802927231,0.0983429308944979
"1482","rank.small.world","betweenness",0.0759389816532674,0.106990142866895
"1483","rank.small.world","betweenness",0.0720861678004535,0.10374650411605
"1484","rank.small.world","betweenness",0.0704844361987219,0.113909430011215
"1485","rank.small.world","betweenness",0.0723252937538652,0.102555787117468
"1486","rank.small.world","betweenness",0.0795526695526696,0.113429051841717
"1487","rank.small.world","betweenness",0.0805462791177077,0.118243490544906
"1488","rank.small.world","betweenness",0.0730962688105545,0.0995468491728383
"1489","rank.small.world","betweenness",0.0810616367759225,0.117900431111229
"1490","rank.small.world","betweenness",0.0789466089466089,0.112095686518065
"1491","rank.small.world","betweenness",0.0727891156462585,0.0875076905674896
"1492","rank.small.world","betweenness",0.0714904143475572,0.0882363535337197
"1493","rank.small.world","betweenness",0.0755844155844156,0.0938068220510579
"1494","rank.small.world","betweenness",0.0746567717996289,0.110971807658862
"1495","rank.small.world","betweenness",0.0800041228612657,0.1263812267352
"1496","rank.small.world","betweenness",0.0700371057513915,0.0902085327313579
"1497","rank.small.world","betweenness",0.0810204081632653,0.124929625415546
"1498","rank.small.world","betweenness",0.0805400948258091,0.119660794924503
"1499","rank.small.world","betweenness",0.0702865388579674,0.100746422521229
"1500","rank.small.world","betweenness",0.0260791589363018,0.0437545170375025
"1501","rank.small.world","clustering",0.117404761904762,0.216216700515488
"1502","rank.small.world","clustering",0.165142857142857,0.229598835776011
"1503","rank.small.world","clustering",0.145285714285714,0.199845900229111
"1504","rank.small.world","clustering",0.100428571428571,0.177457768311553
"1505","rank.small.world","clustering",0.136428571428571,0.230064044811828
"1506","rank.small.world","clustering",0.127952380952381,0.186936390371736
"1507","rank.small.world","clustering",0.14081746031746,0.214253296409489
"1508","rank.small.world","clustering",0.109452380952381,0.188043159539281
"1509","rank.small.world","clustering",0.175928571428571,0.221974169689711
"1510","rank.small.world","clustering",0.130380952380952,0.208974344025176
"1511","rank.small.world","clustering",0.134595238095238,0.202484752544902
"1512","rank.small.world","clustering",0.118761904761905,0.148316124793845
"1513","rank.small.world","clustering",0.210325396825397,0.24890632186164
"1514","rank.small.world","clustering",0.129373015873016,0.188840294010589
"1515","rank.small.world","clustering",0.12502380952381,0.214221970905026
"1516","rank.small.world","clustering",0.118984126984127,0.231616649328739
"1517","rank.small.world","clustering",0.111134920634921,0.203302092655657
"1518","rank.small.world","clustering",0.14384126984127,0.238569329718891
"1519","rank.small.world","clustering",0.152444444444444,0.248388959213126
"1520","rank.small.world","clustering",0.149253968253968,0.229284297003177
"1521","rank.small.world","clustering",0.16847619047619,0.238400746756305
"1522","rank.small.world","clustering",0.105809523809524,0.211880391613861
"1523","rank.small.world","clustering",0.114119047619048,0.201068589609086
"1524","rank.small.world","clustering",0.157190476190476,0.239782138647818
"1525","rank.small.world","clustering",0.127380952380952,0.183974379463428
"1526","rank.small.world","clustering",0.144960317460317,0.178489385781439
"1527","rank.small.world","clustering",0.172468253968254,0.247381637539495
"1528","rank.small.world","clustering",0.179071428571429,0.224865310090874
"1529","rank.small.world","clustering",0.157801587301587,0.237132548328328
"1530","rank.small.world","clustering",0.139698412698413,0.189255413367861
"1531","rank.small.world","clustering",0.114063492063492,0.218190687985483
"1532","rank.small.world","clustering",0.187214285714286,0.233019159802008
"1533","rank.small.world","clustering",0.170531746031746,0.23491702346218
"1534","rank.small.world","clustering",0.167134920634921,0.239142986076875
"1535","rank.small.world","clustering",0.130714285714286,0.192788246531373
"1536","rank.small.world","clustering",0.160071428571429,0.237929922165831
"1537","rank.small.world","clustering",0.135238095238095,0.222207648575007
"1538","rank.small.world","clustering",0.140928571428571,0.228615940581289
"1539","rank.small.world","clustering",0.188373015873016,0.239373921333458
"1540","rank.small.world","clustering",0.163880952380952,0.237631596436013
"1541","rank.small.world","clustering",0.187761904761905,0.258889021598981
"1542","rank.small.world","clustering",0.13762987012987,0.223162030556095
"1543","rank.small.world","clustering",0.144428571428571,0.195482612986727
"1544","rank.small.world","clustering",0.120087301587302,0.203715031730899
"1545","rank.small.world","clustering",0.0761825396825397,0.170445957878101
"1546","rank.small.world","clustering",0.153119047619048,0.208297961678052
"1547","rank.small.world","clustering",0.111690476190476,0.191067832646924
"1548","rank.small.world","clustering",0.204571428571429,0.262745966408648
"1549","rank.small.world","clustering",0.148992063492063,0.217230487704704
"1550","rank.small.world","clustering",0.157436507936508,0.237029512024743
"1551","rank.small.world","clustering",0.143857142857143,0.235846324662527
"1552","rank.small.world","clustering",0.14268253968254,0.230187328007201
"1553","rank.small.world","clustering",0.117595238095238,0.156240905275983
"1554","rank.small.world","clustering",0.111880952380952,0.190410491014277
"1555","rank.small.world","clustering",0.194150793650794,0.284849372620722
"1556","rank.small.world","clustering",0.165301587301587,0.219254417861681
"1557","rank.small.world","clustering",0.114142857142857,0.168976917515969
"1558","rank.small.world","clustering",0.19647619047619,0.247700082940366
"1559","rank.small.world","clustering",0.127730158730159,0.222904961987582
"1560","rank.small.world","clustering",0.110031746031746,0.200136984780512
"1561","rank.small.world","clustering",0.144595238095238,0.208477166043522
"1562","rank.small.world","clustering",0.163134920634921,0.229212125552947
"1563","rank.small.world","clustering",0.168928571428571,0.255000467077537
"1564","rank.small.world","clustering",0.169222222222222,0.238563261344289
"1565","rank.small.world","clustering",0.179277777777778,0.262391429500005
"1566","rank.small.world","clustering",0.150952380952381,0.260783598773078
"1567","rank.small.world","clustering",0.126619047619048,0.175018978857192
"1568","rank.small.world","clustering",0.112198412698413,0.181813273781454
"1569","rank.small.world","clustering",0.208354256854257,0.274886312231182
"1570","rank.small.world","clustering",0.172365079365079,0.26470116860107
"1571","rank.small.world","clustering",0.0946904761904762,0.171668854837988
"1572","rank.small.world","clustering",0.127809523809524,0.203184151561346
"1573","rank.small.world","clustering",0.130738095238095,0.24104642742347
"1574","rank.small.world","clustering",0.116261904761905,0.204382921369127
"1575","rank.small.world","clustering",0.124880952380952,0.210369422370242
"1576","rank.small.world","clustering",0.0922857142857143,0.186386814005934
"1577","rank.small.world","clustering",0.141738095238095,0.217821677355687
"1578","rank.small.world","clustering",0.168928571428571,0.230155091527192
"1579","rank.small.world","clustering",0.130119047619048,0.211427513820702
"1580","rank.small.world","clustering",0.110619047619048,0.169229732065298
"1581","rank.small.world","clustering",0.158452380952381,0.273128138726965
"1582","rank.small.world","clustering",0.133714285714286,0.220039455159491
"1583","rank.small.world","clustering",0.195261904761905,0.277928735522086
"1584","rank.small.world","clustering",0.172619047619048,0.238597234147686
"1585","rank.small.world","clustering",0.151,0.181248706763592
"1586","rank.small.world","clustering",0.113087301587302,0.179173232629056
"1587","rank.small.world","clustering",0.191761904761905,0.253239036977038
"1588","rank.small.world","clustering",0.118785714285714,0.216765063100907
"1589","rank.small.world","clustering",0.192325396825397,0.260235595607854
"1590","rank.small.world","clustering",0.179738095238095,0.238717679655651
"1591","rank.small.world","clustering",0.111666666666667,0.203595090450931
"1592","rank.small.world","clustering",0.153460317460317,0.247332427450522
"1593","rank.small.world","clustering",0.136666666666667,0.197256080491613
"1594","rank.small.world","clustering",0.173142857142857,0.237083487683958
"1595","rank.small.world","clustering",0.129801587301587,0.233361809196501
"1596","rank.small.world","clustering",0.14552380952381,0.238874693359899
"1597","rank.small.world","clustering",0.0942936507936508,0.173437510538866
"1598","rank.small.world","clustering",0.124396825396825,0.206678817544093
"1599","rank.small.world","clustering",0.165714285714286,0.233797429910311
"1600","rank.small.world","clustering",0.121571428571429,0.162497084459025
"1601","preferential.attachment","degree",0.0397979797979798,0.0938797475568986
"1602","preferential.attachment","degree",0.0397979797979798,0.109243281450127
"1603","preferential.attachment","degree",0.0397979797979798,0.113672419995928
"1604","preferential.attachment","degree",0.0397979797979798,0.0970960897874652
"1605","preferential.attachment","degree",0.0397979797979798,0.102978674713487
"1606","preferential.attachment","degree",0.0397979797979798,0.0930749048838422
"1607","preferential.attachment","degree",0.0397979797979798,0.092330039308727
"1608","preferential.attachment","degree",0.0397979797979798,0.10581199210424
"1609","preferential.attachment","degree",0.0397979797979798,0.104014298812177
"1610","preferential.attachment","degree",0.0397979797979798,0.0857678508896982
"1611","preferential.attachment","degree",0.0397979797979798,0.0966599225094919
"1612","preferential.attachment","degree",0.0397979797979798,0.107253435834951
"1613","preferential.attachment","degree",0.0397979797979798,0.103228571400328
"1614","preferential.attachment","degree",0.0397979797979798,0.10554868414553
"1615","preferential.attachment","degree",0.0397979797979798,0.091781459804486
"1616","preferential.attachment","degree",0.0397979797979798,0.119437576608478
"1617","preferential.attachment","degree",0.0397979797979798,0.0791564192298116
"1618","preferential.attachment","degree",0.0397979797979798,0.0956739690383407
"1619","preferential.attachment","degree",0.0397979797979798,0.0896685529450026
"1620","preferential.attachment","degree",0.0397979797979798,0.114160960771012
"1621","preferential.attachment","degree",0.0397979797979798,0.080703687287487
"1622","preferential.attachment","degree",0.0397979797979798,0.0912408778412295
"1623","preferential.attachment","degree",0.0397979797979798,0.0990818918345831
"1624","preferential.attachment","degree",0.0397979797979798,0.10565603696997
"1625","preferential.attachment","degree",0.0397979797979798,0.127087966717943
"1626","preferential.attachment","degree",0.0397979797979798,0.0896110667592427
"1627","preferential.attachment","degree",0.0397979797979798,0.0996523376858474
"1628","preferential.attachment","degree",0.0397979797979798,0.0896110667592427
"1629","preferential.attachment","degree",0.0397979797979798,0.0944052200672788
"1630","preferential.attachment","degree",0.0397979797979798,0.0892307290998397
"1631","preferential.attachment","degree",0.0397979797979798,0.106297877157922
"1632","preferential.attachment","degree",0.0397979797979798,0.0814283408841119
"1633","preferential.attachment","degree",0.0397979797979798,0.112221589007436
"1634","preferential.attachment","degree",0.0397979797979798,0.10453812239329
"1635","preferential.attachment","degree",0.0397979797979798,0.103438018057878
"1636","preferential.attachment","degree",0.0397979797979798,0.0963395246532454
"1637","preferential.attachment","degree",0.0397979797979798,0.0959106625889062
"1638","preferential.attachment","degree",0.0397979797979798,0.116493362315505
"1639","preferential.attachment","degree",0.0397979797979798,0.0945361318206029
"1640","preferential.attachment","degree",0.0397979797979798,0.0997247058074575
"1641","preferential.attachment","degree",0.0397979797979798,0.0975514383548421
"1642","preferential.attachment","degree",0.0397979797979798,0.0910486520716578
"1643","preferential.attachment","degree",0.0397979797979798,0.0904353423592565
"1644","preferential.attachment","degree",0.0397979797979798,0.122991563911048
"1645","preferential.attachment","degree",0.0397979797979798,0.0992481778895116
"1646","preferential.attachment","degree",0.0397979797979798,0.0968516524640525
"1647","preferential.attachment","degree",0.0397979797979798,0.10565603696997
"1648","preferential.attachment","degree",0.0397979797979798,0.0958569199208995
"1649","preferential.attachment","degree",0.0397979797979798,0.10302870254093
"1650","preferential.attachment","degree",0.0397979797979798,0.0802040993337029
"1651","preferential.attachment","degree",0.0397979797979798,0.119971373106129
"1652","preferential.attachment","degree",0.0397979797979798,0.116138945455008
"1653","preferential.attachment","degree",0.0397979797979798,0.0889067424168144
"1654","preferential.attachment","degree",0.0397979797979798,0.105069143567197
"1655","preferential.attachment","degree",0.0397979797979798,0.0742244626361382
"1656","preferential.attachment","degree",0.0397979797979798,0.122049449483431
"1657","preferential.attachment","degree",0.0397979797979798,0.0810223157494459
"1658","preferential.attachment","degree",0.0397979797979798,0.0968622930005369
"1659","preferential.attachment","degree",0.0397979797979798,0.0994038184324526
"1660","preferential.attachment","degree",0.0397979797979798,0.0945906249113711
"1661","preferential.attachment","degree",0.0397979797979798,0.111197525087483
"1662","preferential.attachment","degree",0.0397979797979798,0.106993675281239
"1663","preferential.attachment","degree",0.0397979797979798,0.0881617306301173
"1664","preferential.attachment","degree",0.0397979797979798,0.105821731668746
"1665","preferential.attachment","degree",0.0397979797979798,0.097519738843917
"1666","preferential.attachment","degree",0.0397979797979798,0.104676053220276
"1667","preferential.attachment","degree",0.0397979797979798,0.110089074704872
"1668","preferential.attachment","degree",0.0397979797979798,0.0957170477645774
"1669","preferential.attachment","degree",0.0397979797979798,0.0988840639523839
"1670","preferential.attachment","degree",0.0397979797979798,0.106113502922577
"1671","preferential.attachment","degree",0.0397979797979798,0.0784764630285052
"1672","preferential.attachment","degree",0.0397979797979798,0.100834660416167
"1673","preferential.attachment","degree",0.0397979797979798,0.087575280373428
"1674","preferential.attachment","degree",0.0397979797979798,0.0960931628338634
"1675","preferential.attachment","degree",0.0397979797979798,0.0825970228727102
"1676","preferential.attachment","degree",0.0397979797979798,0.0875164192078449
"1677","preferential.attachment","degree",0.0397979797979798,0.105402117722032
"1678","preferential.attachment","degree",0.0397979797979798,0.0917477667462795
"1679","preferential.attachment","degree",0.0397979797979798,0.115194467311369
"1680","preferential.attachment","degree",0.0397979797979798,0.0901042493937577
"1681","preferential.attachment","degree",0.0397979797979798,0.102998688760365
"1682","preferential.attachment","degree",0.0397979797979798,0.113581718884194
"1683","preferential.attachment","degree",0.0397979797979798,0.0984872160850199
"1684","preferential.attachment","degree",0.0397979797979798,0.102073981103722
"1685","preferential.attachment","degree",0.0397979797979798,0.0947539161496112
"1686","preferential.attachment","degree",0.0397979797979798,0.085935914090077
"1687","preferential.attachment","degree",0.0397979797979798,0.107426260587803
"1688","preferential.attachment","degree",0.0397979797979798,0.113172664327551
"1689","preferential.attachment","degree",0.0397979797979798,0.108618847360441
"1690","preferential.attachment","degree",0.0397979797979798,0.080920491143893
"1691","preferential.attachment","degree",0.0397979797979798,0.0863785070590746
"1692","preferential.attachment","degree",0.0397979797979798,0.0854548566105334
"1693","preferential.attachment","degree",0.0397979797979798,0.0969580052809472
"1694","preferential.attachment","degree",0.0397979797979798,0.0939126757272935
"1695","preferential.attachment","degree",0.0397979797979798,0.0990714896890916
"1696","preferential.attachment","degree",0.0397979797979798,0.104192496480627
"1697","preferential.attachment","degree",0.0397979797979798,0.100394204355434
"1698","preferential.attachment","degree",0.0397979797979798,0.0992897058894081
"1699","preferential.attachment","degree",0.0397979797979798,0.0867119406441453
"1700","preferential.attachment","degree",0.0397979797979798,0.0910146877330963
"1701","preferential.attachment","closeness",0.467910096556104,0.0502132427862338
"1702","preferential.attachment","closeness",0.488417209140713,0.0592480207758452
"1703","preferential.attachment","closeness",0.497967270499482,0.0567563541664683
"1704","preferential.attachment","closeness",0.493340149195458,0.0543416747835316
"1705","preferential.attachment","closeness",0.487834176046268,0.0556056773441556
"1706","preferential.attachment","closeness",0.46585042639815,0.0523434009831307
"1707","preferential.attachment","closeness",0.473760010981856,0.0577433967720667
"1708","preferential.attachment","closeness",0.495480078549473,0.0553196377952401
"1709","preferential.attachment","closeness",0.503102669689861,0.0532390115962358
"1710","preferential.attachment","closeness",0.446566265614133,0.0537654225812061
"1711","preferential.attachment","closeness",0.47063664253738,0.0545076115111383
"1712","preferential.attachment","closeness",0.491191808643847,0.0534987769457767
"1713","preferential.attachment","closeness",0.488605977238216,0.0499727521280258
"1714","preferential.attachment","closeness",0.489133661138118,0.0563482170394425
"1715","preferential.attachment","closeness",0.462628522347731,0.0559719712558768
"1716","preferential.attachment","closeness",0.498013996389454,0.0614817143412549
"1717","preferential.attachment","closeness",0.432544688372382,0.0531071565177096
"1718","preferential.attachment","closeness",0.466620502440999,0.0555255068496275
"1719","preferential.attachment","closeness",0.473389895442586,0.0577166986952532
"1720","preferential.attachment","closeness",0.497988440040981,0.0562243338853931
"1721","preferential.attachment","closeness",0.437929840321098,0.0491971326327772
"1722","preferential.attachment","closeness",0.459581144244835,0.0497748494058698
"1723","preferential.attachment","closeness",0.469332236307158,0.059620386891327
"1724","preferential.attachment","closeness",0.488156045005957,0.0533064708835342
"1725","preferential.attachment","closeness",0.511535364186835,0.0603291132184447
"1726","preferential.attachment","closeness",0.458864672828723,0.0538389483204323
"1727","preferential.attachment","closeness",0.484954075686915,0.0579016917272002
"1728","preferential.attachment","closeness",0.458729666192422,0.058528977195394
"1729","preferential.attachment","closeness",0.473318752237304,0.0547834162086478
"1730","preferential.attachment","closeness",0.460539482852811,0.059432462656238
"1731","preferential.attachment","closeness",0.489349926572615,0.0558135742481853
"1732","preferential.attachment","closeness",0.438804001496277,0.0469643348243814
"1733","preferential.attachment","closeness",0.501573603487001,0.0553032658526598
"1734","preferential.attachment","closeness",0.500815140986076,0.0539822773999999
"1735","preferential.attachment","closeness",0.488917292408978,0.0511239346757792
"1736","preferential.attachment","closeness",0.473855673364669,0.0561406213554344
"1737","preferential.attachment","closeness",0.469658382816914,0.0551240249971456
"1738","preferential.attachment","closeness",0.50288834397704,0.0566655146141947
"1739","preferential.attachment","closeness",0.477956276147667,0.0573281357836166
"1740","preferential.attachment","closeness",0.470638846329498,0.056910395961907
"1741","preferential.attachment","closeness",0.469261639065697,0.0553763237761083
"1742","preferential.attachment","closeness",0.466402787307814,0.057120282674792
"1743","preferential.attachment","closeness",0.457108980113801,0.0593499158182292
"1744","preferential.attachment","closeness",0.509622563280505,0.0578145449189788
"1745","preferential.attachment","closeness",0.476610332276174,0.0548415463155668
"1746","preferential.attachment","closeness",0.469415500395382,0.0571879490883946
"1747","preferential.attachment","closeness",0.48658159557326,0.0568018330401141
"1748","preferential.attachment","closeness",0.48312550368362,0.0566849821056018
"1749","preferential.attachment","closeness",0.488577592744302,0.0541787058910164
"1750","preferential.attachment","closeness",0.43800452193015,0.0554473745896464
"1751","preferential.attachment","closeness",0.503294709055739,0.0584906969172544
"1752","preferential.attachment","closeness",0.498779752877638,0.0576396360435595
"1753","preferential.attachment","closeness",0.457470295005244,0.0513175374929978
"1754","preferential.attachment","closeness",0.475871654246225,0.0604011152762059
"1755","preferential.attachment","closeness",0.422112178315309,0.052115054787073
"1756","preferential.attachment","closeness",0.504991594319584,0.0596222685318134
"1757","preferential.attachment","closeness",0.438599523487135,0.0553350929254661
"1758","preferential.attachment","closeness",0.463647643408464,0.0582780641546008
"1759","preferential.attachment","closeness",0.474058711540763,0.0573463699720598
"1760","preferential.attachment","closeness",0.477659672201967,0.0583235644100366
"1761","preferential.attachment","closeness",0.505422807515706,0.0531766980158067
"1762","preferential.attachment","closeness",0.488640233705779,0.0550010333158216
"1763","preferential.attachment","closeness",0.458736005521596,0.0547665940501783
"1764","preferential.attachment","closeness",0.489518410760225,0.0537387527202351
"1765","preferential.attachment","closeness",0.47127596950478,0.0552567548133978
"1766","preferential.attachment","closeness",0.482194027226099,0.0560492472280292
"1767","preferential.attachment","closeness",0.484021984432619,0.0613341310694054
"1768","preferential.attachment","closeness",0.469363609217958,0.0519986681970994
"1769","preferential.attachment","closeness",0.484656257224175,0.0566721621014244
"1770","preferential.attachment","closeness",0.488319260638455,0.0560899886731471
"1771","preferential.attachment","closeness",0.429451102850633,0.0522778428106511
"1772","preferential.attachment","closeness",0.477147414471966,0.0585391214009613
"1773","preferential.attachment","closeness",0.454182716509205,0.0524978065059619
"1774","preferential.attachment","closeness",0.46648144638167,0.0553491897379932
"1775","preferential.attachment","closeness",0.437530705453562,0.0512905105081432
"1776","preferential.attachment","closeness",0.444666028406668,0.0581394954382315
"1777","preferential.attachment","closeness",0.483978827705384,0.0565312506452343
"1778","preferential.attachment","closeness",0.459657752579169,0.0559035332791329
"1779","preferential.attachment","closeness",0.500202699789734,0.0557057682776069
"1780","preferential.attachment","closeness",0.466664389317384,0.054791869964335
"1781","preferential.attachment","closeness",0.485008045090276,0.0566098973266372
"1782","preferential.attachment","closeness",0.498025975266909,0.0554894655502452
"1783","preferential.attachment","closeness",0.475822797319636,0.0567532478579405
"1784","preferential.attachment","closeness",0.483589198246885,0.0599551246489616
"1785","preferential.attachment","closeness",0.469114459111522,0.0548962178174081
"1786","preferential.attachment","closeness",0.447233705205826,0.0522064742198741
"1787","preferential.attachment","closeness",0.488470758503821,0.0554319287192461
"1788","preferential.attachment","closeness",0.487669431225788,0.0617505052159159
"1789","preferential.attachment","closeness",0.490027384674371,0.056909144661356
"1790","preferential.attachment","closeness",0.436047793580875,0.054071618166656
"1791","preferential.attachment","closeness",0.448754635249516,0.0517344041272127
"1792","preferential.attachment","closeness",0.439389509312913,0.0573217084731936
"1793","preferential.attachment","closeness",0.494389790627236,0.055214190408579
"1794","preferential.attachment","closeness",0.476112633813834,0.057997154767789
"1795","preferential.attachment","closeness",0.475914945861269,0.0547654899115493
"1796","preferential.attachment","closeness",0.488723936629384,0.0512301251578224
"1797","preferential.attachment","closeness",0.478191096986078,0.0533537193144172
"1798","preferential.attachment","closeness",0.48660253486265,0.0579907469380812
"1799","preferential.attachment","closeness",0.458475669861161,0.0523432203126459
"1800","preferential.attachment","closeness",0.461803154870036,0.0562107350390791
"1801","preferential.attachment","betweenness",0.0118099360956504,0.0649055048876215
"1802","preferential.attachment","betweenness",0.0109420737992166,0.0712131762800293
"1803","preferential.attachment","betweenness",0.0104741290455576,0.0707445776990658
"1804","preferential.attachment","betweenness",0.0106679035250464,0.0863958101495217
"1805","preferential.attachment","betweenness",0.0109276437847866,0.0741832703420446
"1806","preferential.attachment","betweenness",0.0119459905174191,0.0621939557547194
"1807","preferential.attachment","betweenness",0.0116141001855288,0.0816607028396521
"1808","preferential.attachment","betweenness",0.0105792620078334,0.0773755939853833
"1809","preferential.attachment","betweenness",0.0102329416615131,0.0839165670562193
"1810","preferential.attachment","betweenness",0.0129602143887858,0.0653985134434679
"1811","preferential.attachment","betweenness",0.0117254174397032,0.0656606472086925
"1812","preferential.attachment","betweenness",0.010746237889095,0.0698516190045462
"1813","preferential.attachment","betweenness",0.0108616780045351,0.0586729220179689
"1814","preferential.attachment","betweenness",0.0108719851576994,0.0738299633534394
"1815","preferential.attachment","betweenness",0.0121315192743764,0.0698165958015054
"1816","preferential.attachment","betweenness",0.0105112347969491,0.0685349080714161
"1817","preferential.attachment","betweenness",0.0137002679859823,0.0629813459817247
"1818","preferential.attachment","betweenness",0.0119356833642548,0.0678581267148246
"1819","preferential.attachment","betweenness",0.0116285301999588,0.0857124406820421
"1820","preferential.attachment","betweenness",0.0104658833230262,0.0698976287735884
"1821","preferential.attachment","betweenness",0.0133353947639662,0.0630457569298563
"1822","preferential.attachment","betweenness",0.0122304679447537,0.0615668427192645
"1823","preferential.attachment","betweenness",0.011844980416409,0.0698869096720776
"1824","preferential.attachment","betweenness",0.0108884766027623,0.0674310580752355
"1825","preferential.attachment","betweenness",0.0098989898989899,0.0689676771840028
"1826","preferential.attachment","betweenness",0.0122943722943723,0.0691193009966592
"1827","preferential.attachment","betweenness",0.0110863739435168,0.0803205697840556
"1828","preferential.attachment","betweenness",0.0123685837971552,0.0747112215076955
"1829","preferential.attachment","betweenness",0.011595547309833,0.0739771880206923
"1830","preferential.attachment","betweenness",0.0122964337250051,0.0771291003603502
"1831","preferential.attachment","betweenness",0.0108554937126366,0.0719706048363323
"1832","preferential.attachment","betweenness",0.0132879818594104,0.0596160255330343
"1833","preferential.attachment","betweenness",0.010307153164296,0.0742483087561178
"1834","preferential.attachment","betweenness",0.0103339517625232,0.0827164061277339
"1835","preferential.attachment","betweenness",0.0108410636982066,0.0669358859413121
"1836","preferential.attachment","betweenness",0.0115976087404659,0.0712283380107819
"1837","preferential.attachment","betweenness",0.0117851989280561,0.0651478582534767
"1838","preferential.attachment","betweenness",0.0102576788291074,0.0709983343568382
"1839","preferential.attachment","betweenness",0.0114038342609771,0.0823135481153253
"1840","preferential.attachment","betweenness",0.0117460317460317,0.069310968189323
"1841","preferential.attachment","betweenness",0.0117955060812204,0.0666025014079445
"1842","preferential.attachment","betweenness",0.0119645433931148,0.0751293192759313
"1843","preferential.attachment","betweenness",0.0124695938981653,0.0743187093110458
"1844","preferential.attachment","betweenness",0.00996701710987425,0.0700198446593289
"1845","preferential.attachment","betweenness",0.0114430014430014,0.0689330841080092
"1846","preferential.attachment","betweenness",0.0118181818181818,0.0702828064600397
"1847","preferential.attachment","betweenness",0.0109936095650381,0.0716764968028566
"1848","preferential.attachment","betweenness",0.0111605854462997,0.0825951428050788
"1849","preferential.attachment","betweenness",0.0108905380333952,0.0705662706436214
"1850","preferential.attachment","betweenness",0.0134281591424449,0.0701062874779845
"1851","preferential.attachment","betweenness",0.010249433106576,0.069112876017476
"1852","preferential.attachment","betweenness",0.0104473304473305,0.0697920177369344
"1853","preferential.attachment","betweenness",0.0123356009070295,0.0651546699747372
"1854","preferential.attachment","betweenness",0.0115398886827458,0.0680462918780943
"1855","preferential.attachment","betweenness",0.0142877757163471,0.0634358622234014
"1856","preferential.attachment","betweenness",0.0101834673263245,0.0691409167867113
"1857","preferential.attachment","betweenness",0.0133910533910534,0.0685990417400059
"1858","preferential.attachment","betweenness",0.0121109049680478,0.0677543828254553
"1859","preferential.attachment","betweenness",0.0116017316017316,0.0703530645713969
"1860","preferential.attachment","betweenness",0.0114368171511029,0.08275108137494
"1861","preferential.attachment","betweenness",0.0101236858379716,0.0766335899054986
"1862","preferential.attachment","betweenness",0.0108802308802309,0.06901755742325
"1863","preferential.attachment","betweenness",0.0123191094619666,0.0720648267004195
"1864","preferential.attachment","betweenness",0.0108307565450423,0.069333212866514
"1865","preferential.attachment","betweenness",0.0117006802721088,0.0686228818249746
"1866","preferential.attachment","betweenness",0.0111894454751598,0.0682745317329551
"1867","preferential.attachment","betweenness",0.0111544011544011,0.0690826574670329
"1868","preferential.attachment","betweenness",0.0117625231910946,0.0615851241360462
"1869","preferential.attachment","betweenness",0.0110884353741497,0.0790696003778263
"1870","preferential.attachment","betweenness",0.0109049680478252,0.0719087406594025
"1871","preferential.attachment","betweenness",0.013879612451041,0.0602431000674295
"1872","preferential.attachment","betweenness",0.01146361574933,0.0720508173120831
